Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration
89.234894842,82789,20.70431383330484,486982,198.82573468726477,501890
90.208914845,84304,21.103862116774522,500741,201.02436700359584,508894
91.213540019,85967,21.503600747466336,504263,201.61136666464236,518243
92.222224896,85967,21.908554234696073,516049,204.21491460528895,532002
93.301540619,87809,22.306217953956633,523068,206.66081216219703,535551
94.239036676,89703,22.710704616328787,528354,209.13505265308066,542471
95.222614828,91442,23.069056779493145,533293,211.68367051723732,554399
96.202918549,91442,23.29669282929332,540308,214.12817449296875,559741
97.199804466,93328,23.68583876324107,549210,216.6832507632821,564680
98.214350597,93328,24.087733850778147,568265,219.22992621726667,571733
99.233319562,95307,24.484937132485538,573537,221.65237985821773,580671
100.2133113,97253,24.909923185909054,580761,224.16210553891617,599726
101.21499038,99022,25.311590149326086,584778,226.52303497348439,605026
102.223359845,99022,25.69740580910694,591220,228.8825689926547,612250
103.210456264,100718,26.1035352427894,600203,231.3941952590882,616295
104.231555261,102346,26.505262323557524,605995,233.94679404238929,618961
105.217140212,103703,26.91251750420734,614092,236.29473652160854,622765
106.249869287,103703,27.31210529062825,618832,238.8733516806166,633713
107.211252162,105034,27.553788616441636,625569,241.32397097397634,645648
108.219546562,105034,27.55407928725681,633449,243.75365690873775,648655
109.222556343,105034,27.554307613644436,642014,246.3401365877541,657132
110.257872641,105034,27.55469387101037,648031,248.88472021566585,661524
111.246933529,105034,27.555045948955886,652256,251.33783945522524,668329
112.244022228,105034,27.55567831730418,658084,253.90706019128385,673628
113.27011999,105034,27.555900703531115,662453,256.350078882104,681729
114.334932655,105034,27.556136255797334,668994,258.8149115571308,689687
115.344371105,105034,27.556318716033278,677258,261.4030072447017,693994
116.348361066,105034,27.556571415021565,684530,263.8446251854809,700623
117.252891175,105034,27.556736900929334,691869,266.4035393496343,706902
118.379776298,105034,27.55683088894015,702847,268.82596283912596,714218
119.265611842,105034,27.56902263397344,716212,271.38904268051914,716165
120.291756569,107504,27.59734885593812,724624,273.8402160845934,725262
121.276894529,108294,27.60982607671066,734802,276.45682427502,734456
122.362926074,108294,27.60985163689628,742771,278.97371960415273,747821
123.263323655,108294,27.60986703398746,750378,281.6077051248512,756233
124.353012037,108294,27.60989075100205,756068,284.1370217029656,766411
125.287402712,108294,27.609907557491084,766583,286.7428792158418,774383
126.296982556,108294,27.60993030569838,773803,289.26993953086344,774384
127.25805615,108294,27.610784400811625,778425,291.80707975576564,787683
128.287522527,108294,27.613242605047862,784676,294.28162918860016,798198
129.268090333,108294,27.613530791884713,796199,296.849900315,803914
130.277128464,108294,27.613654276161185,796199,299.3369332612727,810040
131.262749628,108294,27.614705370095383,796199,301.6908408667706,816291
132.314437807,108294,27.61815786366555,796199,304.23131254719266,827814
133.284633628,108294,27.618284434167133,815421,306.6815492695065,833005
134.28379369,108294,27.618426021876175,819231,309.21534093828376,847036
135.409653409,108294,27.61888114622958,833695,311.85590997203633,862340
136.279745783,108294,27.62034129881291,838780,314.3364260929438,865310
137.350654358,108294,27.620511251814612,844293,316.9548131214362,870395
138.403325605,108294,27.62054206931324,852386,319.41759691897465,872941
139.290727033,108949,27.62975721330098,855103,321.8684247726644,875908
140.316175972,109976,27.65381383090282,863992,324.4224588313708,881510
141.300390241,111052,27.867260284140883,863992,326.98567934517285,881512
142.386515296,111459,28.252417470585634,867030,329.42311388743565,886721
143.348026452,111818,28.608645159520737,877037,331.8694456636405,889444
144.296300855,112143,28.96926677532128,883326,334.44919235409566,895612
145.386144077,112451,29.364550724439614,886582,336.88878493520883,895618
146.304351744,112767,29.736462955489515,898914,339.3433627968927,908666
147.360527224,112767,30.12753385968565,904480,341.910913471253,914955
148.312634967,113117,30.544745381513923,910493,344.48615000709896,918212
149.293544572,113564,30.929242613307522,916084,346.9424799633148,918215
150.275937052,114128,31.330656717143132,924932,349.5017274873922,930550
151.294467406,114128,31.7351257945402,931747,351.934574540675,939163
152.344378132,114868,32.13425469585568,931747,354.48043310575594,947721
153.39397379,115743,32.54608337756841,934917,356.9005556657293,947722
154.300694838,116700,32.94852722031793,939210,359.43042869972294,958940
155.349322535,116700,33.36688368185506,943968,361.84143045526827,963385
156.293476613,118158,33.771159979074945,943968,364.297391595324,970848
157.318511637,119418,34.15693553495644,948927,366.69543255391915,970848
158.383818467,119418,34.414778728331896,948927,369.12059925686486,975606
159.387798275,121137,34.85035175780855,948927,371.7635652067283,975607
160.333094566,123439,35.23118479090789,951763,374.2884443078929,980566
161.439491398,125551,35.63314016208322,953129,376.88848307355073,980865
162.35076333,125551,36.01189418890044,955015,379.4727061970563,983701
163.434370673,127577,36.404293615927635,955015,381.8814101631984,983653
164.397659414,129549,36.81197007201857,961305,384.24062890771904,983674
165.403470102,131410,37.2012247818935,966278,386.7240135313199,986926
166.420094145,131410,37.5913643192861,966278,389.1481046388571,986927
167.430054848,133784,38.00692244427114,966278,391.69434514336604,989771
168.458872324,135822,38.39032398878431,966278,394.11333102167373,998190
169.442972876,135822,38.62619588766833,972008,396.6806871951972,998190
170.428123289,139480,38.80473459275103,972008,399.119500937878,998190
171.396601523,139480,38.80648003899988,972008,401.6610527856764,998193
172.469817021,139480,38.80649454543771,972008,404.1011264313331,1003923
173.420549884,139480,38.8065185886187,972008,406.6540109956931,1003930
174.443695912,139480,38.806550396745315,972008,409.09422530454077,1003963
175.454793525,139480,38.80658258392387,972008,411.6629385203198,1004008
176.417001641,139480,39.02459247415867,972008,414.2066582085975,1004064
177.514699115,141016,39.42031106144448,972008,416.63237248210277,1004064
178.452733496,141016,39.80887953405752,973667,419.1928868342212,1004136
179.51718037,142308,40.21527833154309,973667,421.5361069068997,1004136
180.600419603,143417,40.613940289394954,974399,424.04340331044176,1005795
181.597044464,144498,41.003090480858205,975889,426.4093963071227,1005824
182.656644552,144498,41.398936801288954,975889,428.88211567495324,1005843
183.586793635,145494,41.80037605840096,975889,431.2903166077942,1006575
184.544361569,146477,42.19837833041987,975889,433.7938073793489,1006575
185.551813443,147479,42.59793647361826,975889,436.1184396639097,1008065
186.5671246,147479,43.00157097685624,979368,438.6564358788675,1008102
187.593238062,148555,43.415917330073775,982239,441.100252516495,1008102
188.578873577,149710,43.80980193393092,986777,443.66853867715344,1008133
189.572950795,149710,44.1052201250242,996577,446.1758544840639,1011612
190.644479971,150936,44.44310063071418,1005959,448.8177373111045,1011636
191.583785071,152009,44.815185786365944,1005959,451.28908961816046,1011636
192.707193252,152009,45.19575927860995,1010180,453.76363216727896,1014507
193.519426769,153190,45.277296251309956,1010180,456.34451978250036,1014547
194.511398464,153190,45.279209316257464,1012539,458.7955379846112,1014547
195.49186252,153190,45.2792756562825,1017732,461.24408293076516,1038267
196.612058081,153190,45.2792840757267,1017732,463.8226252529049,1038314
197.527273016,153190,45.2792840757267,1020475,466.39461326750165,1042535
198.544907353,153190,45.2792840757267,1020475,468.9389909825424,1042535
199.60109851,153190,45.2792840757267,1020475,471.55563968489906,1042574
200.499869356,153190,45.2792840757267,1020475,474.04760157187496,1050126
201.518877915,153190,45.2792840757267,1023025,476.6417411788341,1052869
202.5667993,153190,45.2792840757267,1023025,479.1654078150471,1052869
203.581969061,153190,45.49225218683294,1027042,481.8283579682195,1055419
204.589520658,154587,45.9031156998408,1027042,484.3059365431518,1055419
205.593150516,155919,46.29491819019327,1029309,486.9297771382579,1059436
206.539039507,155919,46.695956046194134,1029309,489.3709069125099,1059464
207.617755585,157170,47.10263887280958,1036797,490.11161839394344,1059464
208.684584234,158517,47.50843909174752,1036797,490.14952190522,1059506
209.775726333,159907,47.91073779072414,1036797,490.14952190522,1061773
