Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration,human detections,tb3 detections,total detections,merged_exploration_merged_map,with_human_knowledge
344.40201199513376,420117.0,285.56616,516362.0,0.0,606840.0,0,0,0,763644.0,794495.0
345.51799107503723,421550.0,286.233646,518379.0,0.0,609210.0,0,0,0,766626.0,797598.0
346.4895910072801,421650.0,286.755758,518757.0,0.0,609654.0,0,0,0,767185.0,798179.0
347.57122089478395,421750.0,287.255758,519135.0,0.0,610099.0,0,0,0,767744.0,798761.0
348.6924235606937,421850.0,287.865195,519513.0,0.0,610543.0,0,0,0,768303.0,799342.0
349.7655845543519,421950.0,288.451645,519892.0,0.0,610988.0,0,0,0,768863.0,799925.0
350.84335882445004,422050.0,289.062407,520270.0,0.0,611433.0,0,0,0,769423.0,800508.0
351.8610888835121,422150.0,289.562407,520649.0,0.0,611878.0,0,0,0,769983.0,801090.0
353.00076711132635,422250.0,290.189511,521027.0,0.0,612323.0,0,0,0,770543.0,801673.0
353.95230470663665,422350.0,290.73706,521406.0,0.0,612768.0,0,0,0,771103.0,802256.0
355.09755744354874,423065.0,291.459903,522545.0,0.0,614106.0,0,0,0,772787.0,804008.0
356.19327681809415,423364.0,291.959903,523170.0,0.0,614841.0,0,0,0,773712.0,804970.0
357.3269799170872,423464.0,292.554117,523550.0,0.0,615287.0,0,0,0,774273.0,805554.0
358.30260265515795,423609.0,293.078994,523985.0,0.0,615799.0,0,0,0,774917.0,806224.0
359.3810654720174,424636.0,293.658543,525513.0,0.0,617594.0,0,0,0,777176.0,808574.0
360.4276507077606,425691.0,294.2425,527076.0,0.0,619431.0,0,0,0,779488.0,810979.0
361.4881545243069,425791.0,294.869128,527457.0,0.0,619879.0,0,0,0,780052.0,811566.0
362.4969897369692,425891.0,295.369128,527839.0,0.0,620327.0,0,0,0,780616.0,812153.0
363.5399334608706,425991.0,295.932674,528220.0,0.0,620776.0,0,0,0,781180.0,812740.0
364.6742920355093,427611.0,296.567244,530488.0,0.0,623441.0,0,0,0,784533.0,816228.0
365.8139738072405,427711.0,297.769426,530870.0,0.0,623890.0,0,0,0,785100.0,816818.0
366.9174538307993,427811.0,299.086069,531253.0,0.0,624340.0,0,0,0,785666.0,817407.0
367.8865280117234,427911.0,300.195063,531636.0,0.0,624790.0,0,0,0,786232.0,817996.0
368.87946018876033,428011.0,300.695063,532019.0,0.0,625241.0,0,0,0,786799.0,818586.0
370.0271155759508,428111.0,302.00397,532403.0,0.0,625691.0,0,0,0,787366.0,819176.0
371.0919366055746,428211.0,303.347969,532786.0,0.0,626142.0,0,0,0,787933.0,819765.0
372.1129432367573,428311.0,304.561892,533170.0,0.0,626592.0,0,0,0,788500.0,820355.0
373.11364540073794,428411.0,305.98504,533553.0,0.0,627043.0,0,0,0,789067.0,820945.0
374.20032406734646,428511.0,307.356596,533937.0,0.0,627494.0,0,0,0,789635.0,821536.0
375.3142652859774,430107.0,308.904492,536186.0,0.0,630137.0,0,0,0,792960.0,824996.0
376.3383964128435,430207.0,310.333135,536571.0,0.0,630589.0,0,0,0,793530.0,825589.0
377.3914254472558,430307.0,311.561737,536956.0,0.0,631042.0,0,0,0,794099.0,826181.0
378.5306200516167,430407.0,312.894711,537341.0,0.0,631494.0,0,0,0,794668.0,826773.0
379.672796269195,432379.0,314.491178,540064.0,0.0,634695.0,0,0,0,798696.0,830963.0
380.8057960094745,432479.0,315.807674,540451.0,0.0,635149.0,0,0,0,799268.0,831558.0
381.8074955896794,433111.0,317.006035,541502.0,0.0,636385.0,0,0,0,800823.0,833176.0
382.8008003192895,433211.0,318.377208,541889.0,0.0,636840.0,0,0,0,801396.0,833772.0
383.7903700343189,433311.0,319.822381,542277.0,0.0,637295.0,0,0,0,801968.0,834368.0
384.87349167822447,433411.0,321.159321,542664.0,0.0,637750.0,0,0,0,802541.0,834964.0
385.8778864332055,433836.0,322.315399,543459.0,0.0,638684.0,0,0,0,803716.0,836186.0
386.8690578606194,434342.0,323.545707,544355.0,0.0,639738.0,0,0,0,805042.0,837566.0
387.9989895517861,434442.0,325.149303,544743.0,0.0,640194.0,0,0,0,805616.0,838163.0
389.1115156096117,435043.0,326.532074,545760.0,0.0,641389.0,0,0,0,807120.0,839728.0
390.1899095862341,435143.0,327.867089,546149.0,0.0,641846.0,0,0,0,807694.0,840325.0
391.14060709585823,435243.0,329.019488,546537.0,0.0,642303.0,0,0,0,808269.0,840923.0
392.21975969295727,435343.0,330.325321,546926.0,0.0,642760.0,0,0,0,808844.0,841521.0
393.3162503387875,436652.0,331.744124,548835.0,0.0,645003.0,0,0,0,811667.0,844458.0
394.4331560299474,436752.0,333.260326,549225.0,0.0,645461.0,0,0,0,812244.0,845059.0
395.46697362672086,436852.0,334.550647,549615.0,0.0,645919.0,0,0,0,812820.0,845658.0
396.5400079647779,436952.0,335.905991,550005.0,0.0,646378.0,0,0,0,813397.0,846258.0
397.6478164645484,437052.0,337.362296,550395.0,0.0,646836.0,0,0,0,813974.0,846859.0
398.7105222140309,437152.0,338.70079,550785.0,0.0,647295.0,0,0,0,814552.0,847460.0
399.8114859450434,437252.0,340.207329,551176.0,0.0,647754.0,0,0,0,815129.0,848060.0
400.76856808048353,437352.0,341.424201,551567.0,0.0,648213.0,0,0,0,815707.0,848662.0
401.7893054961858,437452.0,342.73472,551957.0,0.0,648672.0,0,0,0,816285.0,849263.0
402.8148465997192,440367.0,344.007027,555902.0,0.0,653308.0,0,0,0,822118.0,855332.0
403.80389276877713,440467.0,345.422442,556294.0,0.0,653769.0,0,0,0,822699.0,855936.0
404.940944740144,440567.0,346.844178,556687.0,0.0,654231.0,0,0,0,823280.0,856541.0
406.0795223559696,440667.0,348.259015,557080.0,0.0,654692.0,0,0,0,823861.0,857145.0
407.04635086057664,440767.0,349.179004,557473.0,0.0,655154.0,0,0,0,824442.0,857749.0
408.1117996216548,440867.0,350.56333,557866.0,0.0,655616.0,0,0,0,825023.0,858354.0
409.2317533977128,440967.0,352.245805,558259.0,0.0,656079.0,0,0,0,825605.0,858959.0
410.3020207846592,441067.0,353.644996,558653.0,0.0,656541.0,0,0,0,826187.0,859565.0
411.2920585698053,441167.0,354.635425,559046.0,0.0,657003.0,0,0,0,826769.0,860170.0
412.2771314399858,441267.0,355.830757,559440.0,0.0,657466.0,0,0,0,827351.0,860776.0
413.3513521802792,441367.0,357.294548,559834.0,0.0,657929.0,0,0,0,827933.0,861381.0
414.3368513604772,442013.0,358.521011,560920.0,0.0,659206.0,0,0,0,829540.0,863053.0
415.4166234506554,442211.0,359.554724,561439.0,0.0,659815.0,0,0,0,830307.0,863851.0
416.5513312033461,442311.0,360.941168,561834.0,0.0,660279.0,0,0,0,830891.0,864459.0
417.5628334802151,442411.0,362.188481,562228.0,0.0,660743.0,0,0,0,831474.0,865066.0
418.5854945143744,442511.0,363.582971,562623.0,0.0,661207.0,0,0,0,832058.0,865673.0
419.6083629056975,443561.0,364.397668,564226.0,0.0,663091.0,0,0,0,834429.0,868140.0
420.6769389165587,443661.0,364.897668,564622.0,0.0,663556.0,0,0,0,835014.0,868749.0
421.8113298226751,444332.0,365.397668,565745.0,0.0,664875.0,0,0,0,836675.0,870477.0
422.94306185600703,444432.0,365.897668,566141.0,0.0,665341.0,0,0,0,837261.0,871086.0
424.028503005848,444532.0,366.397668,566537.0,0.0,665807.0,0,0,0,837847.0,871696.0
425.1522064090875,444632.0,366.897668,566933.0,0.0,666272.0,0,0,0,838433.0,872306.0
426.2514606269476,446383.0,367.397668,569436.0,0.0,669214.0,0,0,0,842134.0,876156.0
427.3614217522027,446483.0,367.897668,569834.0,0.0,669681.0,0,0,0,842722.0,876768.0
428.4206330218093,446583.0,368.397668,570231.0,0.0,670148.0,0,0,0,843310.0,877380.0
429.551549513764,446683.0,368.897668,570629.0,0.0,670616.0,0,0,0,843899.0,877993.0
430.6611343781146,446783.0,369.397668,571027.0,0.0,671084.0,0,0,0,844487.0,878604.0
431.6625549919426,447450.0,369.897668,572150.0,0.0,672404.0,0,0,0,846148.0,880332.0
432.76946411225777,447550.0,370.397668,572549.0,0.0,672872.0,0,0,0,846738.0,880946.0
433.7767086853007,447650.0,370.897668,572948.0,0.0,673341.0,0,0,0,847327.0,881559.0
434.8935091129399,447750.0,371.397668,573346.0,0.0,673809.0,0,0,0,847917.0,882173.0
435.9399264732683,447850.0,371.897668,573745.0,0.0,674278.0,0,0,0,848507.0,882787.0
436.928676630118,447950.0,372.397668,574145.0,0.0,674747.0,0,0,0,849097.0,883401.0
437.9720127850717,448050.0,372.897668,574544.0,0.0,675216.0,0,0,0,849688.0,884015.0
439.10235462298994,448569.0,373.397668,575481.0,0.0,676317.0,0,0,0,851073.0,885456.0
440.0965667215212,448669.0,373.897668,575880.0,0.0,676787.0,0,0,0,851664.0,886071.0
441.19357655008935,449611.0,374.397668,577361.0,0.0,678527.0,0,0,0,853855.0,888351.0
442.3163266519972,449711.0,374.897668,577762.0,0.0,678998.0,0,0,0,854447.0,888967.0
443.38490979134986,449811.0,375.397668,578162.0,0.0,679469.0,0,0,0,855039.0,889583.0
444.4228222740044,449911.0,375.897668,578563.0,0.0,679940.0,0,0,0,855632.0,890200.0
445.5045393640897,451518.0,376.397668,580903.0,0.0,682689.0,0,0,0,859092.0,893799.0
446.55702673633886,451764.0,376.897668,581492.0,0.0,683382.0,0,0,0,859964.0,894707.0
447.65212192732736,451864.0,377.397668,581894.0,0.0,683855.0,0,0,0,860558.0,895325.0
448.79162593381807,451964.0,377.897668,582296.0,0.0,684327.0,0,0,0,861153.0,895944.0
449.79925722697305,453689.0,378.397668,584793.0,0.0,687262.0,0,0,0,864846.0,899786.0
450.8335919291708,453789.0,379.714793,585197.0,0.0,687736.0,0,0,0,865442.0,900406.0
451.85914818524736,453889.0,381.044657,585600.0,0.0,688210.0,0,0,0,866039.0,901027.0
452.8841079227983,453989.0,382.309498,586004.0,0.0,688684.0,0,0,0,866636.0,901648.0
453.9573775986366,454689.0,383.650189,587182.0,0.0,690069.0,0,0,0,868379.0,903462.0
455.0025307274408,454789.0,385.02618,587587.0,0.0,690545.0,0,0,0,868977.0,904084.0
456.1388841434284,454889.0,386.380253,587991.0,0.0,691020.0,0,0,0,869575.0,904706.0
457.1717546873048,455136.0,387.613555,588586.0,0.0,691719.0,0,0,0,870454.0,905620.0
458.1238119491916,455236.0,388.805315,588990.0,0.0,692194.0,0,0,0,871053.0,906244.0
459.1240129719614,455336.0,390.126459,589395.0,0.0,692670.0,0,0,0,871651.0,906866.0
460.2277807554711,455436.0,391.502982,589800.0,0.0,693146.0,0,0,0,872250.0,907489.0
461.3066760900104,455536.0,393.061366,590205.0,0.0,693622.0,0,0,0,872849.0,908112.0
462.43253160010886,455864.0,394.421382,590906.0,0.0,694445.0,0,0,0,873885.0,909190.0
463.39651610585776,455964.0,395.73483,591311.0,0.0,694922.0,0,0,0,874485.0,909814.0
464.43943992282885,456064.0,396.975324,591717.0,0.0,695398.0,0,0,0,875085.0,910438.0
465.5839860224154,456164.0,398.463376,592122.0,0.0,695875.0,0,0,0,875685.0,911063.0
466.6080768616735,457177.0,399.738741,593714.0,0.0,697745.0,0,0,0,878038.0,913511.0
467.57168940104265,457277.0,400.944417,594120.0,0.0,698223.0,0,0,0,878639.0,914136.0
468.59589407525374,457377.0,402.2484,594527.0,0.0,698701.0,0,0,0,879241.0,914762.0
469.70817583888027,457477.0,403.597735,594934.0,0.0,699179.0,0,0,0,879842.0,915388.0
470.7015840987367,457577.0,404.567989,595340.0,0.0,699657.0,0,0,0,880444.0,916014.0
471.696148186236,459665.0,405.855017,598335.0,0.0,703176.0,0,0,0,884872.0,920621.0
472.8368507128593,459765.0,407.395788,598743.0,0.0,703656.0,0,0,0,885476.0,921249.0
473.9633132248037,459865.0,408.828022,599152.0,0.0,704136.0,0,0,0,886080.0,921878.0
474.9708645271545,459965.0,409.816413,599560.0,0.0,704616.0,0,0,0,886684.0,922506.0
475.9561635195517,460160.0,410.986755,600093.0,0.0,705242.0,0,0,0,887472.0,923326.0
476.95999569636,460260.0,412.278561,600501.0,0.0,705722.0,0,0,0,888076.0,923954.0
477.9919835660342,462270.0,413.553429,603404.0,0.0,709133.0,0,0,0,892368.0,928420.0
479.1031209289251,462370.0,414.556148,603814.0,0.0,709615.0,0,0,0,892975.0,929051.0
480.2343837482913,462470.0,415.901441,604224.0,0.0,710097.0,0,0,0,893582.0,929683.0
481.2483236083255,463920.0,417.195007,606399.0,0.0,712653.0,0,0,0,896798.0,933029.0
482.3050897372314,464031.0,418.709808,606825.0,0.0,713154.0,0,0,0,897428.0,933684.0
483.3636738333824,464131.0,419.559291,607236.0,0.0,713637.0,0,0,0,898037.0,934318.0
484.5122615377216,464231.0,420.912853,607648.0,0.0,714121.0,0,0,0,898645.0,934950.0
485.5502172871514,464331.0,422.081141,608060.0,0.0,714605.0,0,0,0,899254.0,935584.0
486.5452516307065,464431.0,423.339945,608472.0,0.0,715089.0,0,0,0,899863.0,936217.0
487.4991546725665,464531.0,424.653045,608884.0,0.0,715573.0,0,0,0,900473.0,936852.0
488.59094901045927,464631.0,426.006878,609296.0,0.0,716058.0,0,0,0,901082.0,937486.0
489.67003460906886,464731.0,427.082754,609708.0,0.0,716542.0,0,0,0,901692.0,938120.0
490.6828023791314,464831.0,428.292911,610120.0,0.0,717027.0,0,0,0,902302.0,938755.0
491.6890471298125,465884.0,429.500365,611784.0,0.0,718982.0,0,0,0,904762.0,941314.0
492.74323046285366,465984.0,430.655529,612197.0,0.0,719468.0,0,0,0,905374.0,941951.0
493.7263059843119,466084.0,431.927444,612611.0,0.0,719953.0,0,0,0,905985.0,942587.0
494.8142578813592,466184.0,433.135799,613024.0,0.0,720439.0,0,0,0,906596.0,943222.0
495.8877630899223,466284.0,433.635799,613438.0,0.0,720925.0,0,0,0,907208.0,943859.0
497.0028363027805,466384.0,434.888297,613851.0,0.0,721411.0,0,0,0,907819.0,944495.0
498.1188765121011,466484.0,436.259765,614265.0,0.0,721898.0,0,0,0,908431.0,945132.0
499.2680926886896,466584.0,437.785177,614679.0,0.0,722384.0,0,0,0,909044.0,945769.0
500.233108046991,466937.0,439.05008,615427.0,0.0,723263.0,0,0,0,910149.0,946919.0
501.2016101055754,467037.0,440.307232,615841.0,0.0,723750.0,0,0,0,910762.0,947557.0
502.3409911003815,468804.0,441.696993,618454.0,0.0,726821.0,0,0,0,914627.0,951578.0
503.34532947098944,468904.0,442.971386,618870.0,0.0,727309.0,0,0,0,915241.0,952217.0
504.3910547794985,469004.0,444.252313,619286.0,0.0,727798.0,0,0,0,915856.0,952857.0
505.3491799402637,469227.0,445.503569,619864.0,0.0,728477.0,0,0,0,916711.0,953746.0
506.3017391636572,469327.0,446.820938,620280.0,0.0,728966.0,0,0,0,917327.0,954387.0
507.291988365095,469427.0,447.898788,620696.0,0.0,729455.0,0,0,0,917942.0,955027.0
508.3237992705064,469527.0,449.054639,621112.0,0.0,729945.0,0,0,0,918557.0,955667.0
509.4497097622023,469627.0,450.608156,621529.0,0.0,730434.0,0,0,0,919173.0,956308.0
510.5353257843786,470923.0,452.130376,623529.0,0.0,732784.0,0,0,0,922131.0,959385.0
511.56082478103474,471372.0,453.471216,624408.0,0.0,733818.0,0,0,0,923432.0,960739.0
512.67129291679,471472.0,454.852843,624826.0,0.0,734309.0,0,0,0,924050.0,961382.0
513.7144477641239,471572.0,456.121873,625244.0,0.0,734800.0,0,0,0,924667.0,962024.0
514.7508293023014,472171.0,457.507711,626323.0,0.0,736069.0,0,0,0,926264.0,963685.0
515.8373918219821,472271.0,458.893316,626742.0,0.0,736560.0,0,0,0,926883.0,964329.0
516.830399664443,472371.0,460.215963,627160.0,0.0,737052.0,0,0,0,927502.0,964973.0
517.8801298599725,472471.0,461.522887,627579.0,0.0,737544.0,0,0,0,928121.0,965617.0
518.9017345091034,472571.0,462.738825,627997.0,0.0,738036.0,0,0,0,928740.0,966261.0
519.9865144241803,472671.0,464.2081,628416.0,0.0,738528.0,0,0,0,929359.0,966905.0
521.1255917699116,472771.0,464.944034,628835.0,0.0,739021.0,0,0,0,929979.0,967550.0
522.1164575366062,472871.0,465.541894,629254.0,0.0,739513.0,0,0,0,930598.0,968194.0
523.1619110321066,472971.0,466.169813,629673.0,0.0,740006.0,0,0,0,931218.0,968839.0
524.1386194922665,473887.0,466.852973,631179.0,0.0,741776.0,0,0,0,933446.0,971157.0
525.1557671543889,475523.0,467.486532,633646.0,0.0,744675.0,0,0,0,937094.0,974953.0
526.195180473349,475623.0,468.186178,634067.0,0.0,745169.0,0,0,0,937716.0,975600.0
527.2320234454311,475723.0,468.80128,634488.0,0.0,745664.0,0,0,0,938339.0,976248.0
528.2786954972916,475823.0,469.419437,634909.0,0.0,746159.0,0,0,0,938962.0,976896.0
529.344635059452,475923.0,470.074165,635331.0,0.0,746654.0,0,0,0,939585.0,977544.0
530.4031137050611,476023.0,470.769935,635752.0,0.0,747150.0,0,0,0,940208.0,978192.0
531.5025673141163,476123.0,471.411735,636174.0,0.0,747645.0,0,0,0,940831.0,978841.0
532.5320118309281,476902.0,472.042475,637503.0,0.0,749207.0,0,0,0,942797.0,980886.0
533.5125272914871,477002.0,472.542475,637925.0,0.0,749703.0,0,0,0,943422.0,981536.0
534.643800194846,477102.0,473.279798,638347.0,0.0,750200.0,0,0,0,944046.0,982185.0
535.7849990846927,477202.0,473.98042,638770.0,0.0,750696.0,0,0,0,944671.0,982836.0
536.9312739884554,480440.0,474.671129,643395.0,0.0,756131.0,0,0,0,951511.0,989952.0
538.0373816700161,480540.0,475.212354,643819.0,0.0,756630.0,0,0,0,952139.0,990605.0
539.0021165416254,480640.0,475.802665,644244.0,0.0,757130.0,0,0,0,952767.0,991259.0
540.1467756830784,480740.0,476.563715,644669.0,0.0,757629.0,0,0,0,953395.0,991912.0
541.2483392242656,480840.0,477.253611,645094.0,0.0,758128.0,0,0,0,954024.0,992567.0
542.2064859409131,480940.0,477.753611,645519.0,0.0,758628.0,0,0,0,954652.0,993220.0
543.3428488711153,481040.0,478.467406,645944.0,0.0,759127.0,0,0,0,955281.0,993874.0
544.3976510303924,481140.0,479.135142,646369.0,0.0,759627.0,0,0,0,955910.0,994529.0
545.4748014041091,481240.0,479.84921,646795.0,0.0,760127.0,0,0,0,956539.0,995183.0
546.489313970009,481340.0,480.34921,647220.0,0.0,760627.0,0,0,0,957168.0,995838.0
547.4462009672582,481704.0,480.888245,648001.0,0.0,761545.0,0,0,0,958323.0,997039.0
548.5593969009188,481804.0,481.548901,648427.0,0.0,762046.0,0,0,0,958953.0,997695.0
549.6289781886367,481904.0,482.250523,648853.0,0.0,762546.0,0,0,0,959583.0,998350.0
550.6619240146146,482004.0,482.943704,649279.0,0.0,763047.0,0,0,0,960214.0,999007.0
551.8112031357084,482104.0,483.696424,649706.0,0.0,763548.0,0,0,0,960844.0,999662.0
552.9407322464189,484086.0,484.261657,652669.0,0.0,767031.0,0,0,0,965227.0,1004222.0
553.9563964456048,484186.0,484.887828,653097.0,0.0,767534.0,0,0,0,965860.0,1004881.0
555.0515843206559,484286.0,486.28096,653525.0,0.0,768037.0,0,0,0,966492.0,1005538.0
556.0333853259718,484386.0,487.326876,653953.0,0.0,768540.0,0,0,0,967125.0,1006197.0
557.1531782241494,484486.0,488.740885,654381.0,0.0,769043.0,0,0,0,967758.0,1006855.0
558.1725511075754,484586.0,489.970711,654809.0,0.0,769546.0,0,0,0,968392.0,1007515.0
559.2833583728006,484686.0,490.470711,655237.0,0.0,770049.0,0,0,0,969025.0,1008174.0
560.3180210323641,484786.0,491.55143,655666.0,0.0,770553.0,0,0,0,969659.0,1008833.0
561.3209082926493,484886.0,492.80497,656094.0,0.0,771056.0,0,0,0,970292.0,1009492.0
562.4462812927532,484986.0,494.170342,656523.0,0.0,771560.0,0,0,0,970926.0,1010151.0
563.4643187221558,485086.0,495.504652,656952.0,0.0,772064.0,0,0,0,971560.0,1010811.0
564.5812895849618,485885.0,496.812452,658328.0,0.0,773681.0,0,0,0,973595.0,1012928.0
565.6219692749024,485985.0,498.105758,658757.0,0.0,774186.0,0,0,0,974230.0,1013589.0
566.674920094541,486085.0,499.529929,659187.0,0.0,774691.0,0,0,0,974866.0,1014251.0
567.7575781645818,486185.0,500.941724,659617.0,0.0,775196.0,0,0,0,975501.0,1014911.0
568.8590904534043,486285.0,502.37076,660046.0,0.0,775701.0,0,0,0,976137.0,1015573.0
569.8125507895757,487657.0,503.756594,662204.0,0.0,778236.0,0,0,0,979327.0,1018892.0
570.8807152635341,487757.0,504.98674,662634.0,0.0,778742.0,0,0,0,979964.0,1019555.0
571.8309920757,487857.0,506.12121,663065.0,0.0,779249.0,0,0,0,980602.0,1020218.0
572.9227148337291,487957.0,507.646452,663496.0,0.0,779755.0,0,0,0,981239.0,1020881.0
574.0009481720225,488398.0,509.182569,664391.0,0.0,780807.0,0,0,0,982563.0,1022259.0
575.1397597947416,488498.0,510.598233,664823.0,0.0,781314.0,0,0,0,983201.0,1022922.0
576.1001811054763,488598.0,511.763829,665255.0,0.0,781822.0,0,0,0,983839.0,1023586.0
577.1029938525842,488698.0,513.05963,665686.0,0.0,782329.0,0,0,0,984478.0,1024251.0
578.1135243874392,488798.0,514.319318,666118.0,0.0,782837.0,0,0,0,985116.0,1024915.0
579.0763671391943,489019.0,515.468492,666715.0,0.0,783538.0,0,0,0,985999.0,1025833.0
580.0936793802338,491005.0,516.873274,669720.0,0.0,787069.0,0,0,0,990443.0,1030457.0
581.1272708257023,491335.0,518.267688,670467.0,0.0,787948.0,0,0,0,991548.0,1031607.0
582.2020314154993,491435.0,519.729534,670901.0,0.0,788457.0,0,0,0,992189.0,1032273.0
583.2767671738694,491535.0,521.178688,671335.0,0.0,788967.0,0,0,0,992831.0,1032941.0
584.3696790928118,491635.0,522.729321,671769.0,0.0,789477.0,0,0,0,993473.0,1033609.0
585.3778531604017,491735.0,524.019477,672203.0,0.0,789987.0,0,0,0,994115.0,1034277.0
586.3490939989111,493838.0,525.174093,675376.0,0.0,793717.0,0,0,0,998808.0,1039160.0
587.3899265256666,493938.0,526.604095,675812.0,0.0,794229.0,0,0,0,999452.0,1039830.0
588.5277465972796,494038.0,527.995568,676247.0,0.0,794741.0,0,0,0,1000096.0,1040500.0
589.5261723079711,494138.0,529.353669,676683.0,0.0,795253.0,0,0,0,1000741.0,1041171.0
590.4961107239372,494238.0,530.553643,677119.0,0.0,795765.0,0,0,0,1001386.0,1041842.0
591.5342833822194,494807.0,531.818259,678198.0,0.0,797033.0,0,0,0,1002981.0,1043501.0
592.5711393442188,494974.0,533.112062,678726.0,0.0,797654.0,0,0,0,1003762.0,1044314.0
593.5504279596221,495074.0,534.360565,679163.0,0.0,798167.0,0,0,0,1004408.0,1044986.0
594.50832795158,495174.0,535.607148,679599.0,0.0,798680.0,0,0,0,1005054.0,1045658.0
595.5966891695879,495274.0,537.013944,680036.0,0.0,799193.0,0,0,0,1005700.0,1046330.0
596.6955556305612,495374.0,538.010794,680473.0,0.0,799707.0,0,0,0,1006346.0,1047002.0
597.7565399968446,495474.0,539.456878,680910.0,0.0,800221.0,0,0,0,1006992.0,1047674.0
598.7531005242129,495574.0,540.793189,681347.0,0.0,800734.0,0,0,0,1007639.0,1048348.0
599.7576404503661,495674.0,542.003984,681785.0,0.0,801248.0,0,0,0,1008286.0,1049021.0
600.8448963745807,495949.0,543.029878,682463.0,0.0,802045.0,0,0,0,1009289.0,1050064.0
