Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration,human detections,tb3 detections,total detections,tb uncoordinated traj
550.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
551.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
552.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
553.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
554.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
555.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
556.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
557.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
558.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
559.066773785,521947.0,213.97364805755404,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
560.066773785,521947.0,214.1788449098822,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
561.066773785,521947.0,214.29135143815796,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
562.066773785,521947.0,214.52578594715052,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
563.066773785,521947.0,214.7225125057014,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
564.066773785,521947.0,214.94410214982327,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
565.066773785,521947.0,215.1019560889023,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
566.066773785,521947.0,215.16807970217693,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
567.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.973648057554
568.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,214.178844909882
569.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,214.291351438158
570.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,214.525785947151
571.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,214.722512505701
572.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,214.944102149823
573.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.101956088902
574.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168079702177
575.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
576.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
577.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
578.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
579.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
580.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
581.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
582.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
583.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
584.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
585.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
586.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
587.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
588.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
589.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
590.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
591.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
592.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
593.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
594.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
595.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
596.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
597.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
598.066773785,521947.0,215.16844434847272,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
599.066773785,521947.0,216.61996450252255,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
600.066773785,521947.0,217.89619746288295,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,215.168444348473
