Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration
181.683342882,144885,51.10508670366096,1037670,423.58623322956237,1008674
182.838765175,144885,51.53799031080709,1040473,426.4982246586794,1008674
183.598868543,144885,51.60324497699807,1040473,426.9707021945149,1008674
184.705269035,147464,52.26737435299732,1071033,431.4996643171981,1008674
185.639833676,147464,52.64803693685186,1071033,434.1914022349321,1008674
186.707849893,147464,53.045937633695665,1075714,436.9840375012325,1008674
187.852667333,147464,53.439863666209064,1078215,439.6641484027269,1008674
188.516221859,147464,53.60480262146084,1080416,440.59905941916804,1008674
189.546953394,151495,54.22080995419025,1080416,446.1351896656393,1008674
190.727083771,151495,54.56008899208182,1080416,448.64730758214654,1008674
191.790218902,151495,54.72679576907139,1087160,451.08452625141814,1008674
192.725781606,151495,54.8722045918879,1100771,453.6870871325744,1008674
193.607111335,151495,54.88603730160597,1108510,457.0009053172487,1008674
194.71531317,159303,54.90324218277487,1108510,460.19336280978337,1008674
195.555684374,159303,54.905511210986774,1113371,462.61078836606754,1008674
196.711014877,159303,55.00872119536952,1133357,465.42270915471414,1008674
197.958440114,159303,55.20917952112007,1140816,468.5134201653612,1008674
198.707636544,159303,55.20917952112007,1140816,468.5134201653612,1008674
199.517352891,161297,55.47222219825346,1140816,473.00595504297985,1009183
200.687454816,161297,55.8379676489514,1140816,476.0150144109766,1009183
201.844319179,161297,55.976723885063116,1144650,477.0367098214578,1009183
202.780163531,161297,56.215414140405684,1144650,481.4041001018039,1009183
203.677820432,161297,56.284640288522496,1147346,483.98023927152497,1009183
204.952824478,168961,56.28728979380725,1147346,486.55272833715054,1009183
205.767421511,168961,56.28728979380725,1147346,486.55272833715054,1009183
206.716691316,168961,56.53617878311782,1150509,492.405230359305,1009183
207.701779045,168961,56.86546790147914,1152143,495.7096460792898,1009183
208.667543019,168961,57.10046707459244,1156764,498.3412794016316,1009183
209.726451995,174001,57.229780473171985,1156764,501.14260209292064,1009183
210.669515792,174001,57.254527765692096,1169520,501.31892162398725,1009183
212.073731538,174001,57.267501781369354,1169520,501.32391255893674,1009183
212.787743504,174001,57.267501781369354,1169520,501.32391255893674,1009183
213.5842294,174001,57.267501781369354,1172221,501.32391255893674,1009183
214.68626736,176872,57.267501781369354,1172221,501.32391255893674,1009183
