Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration
401.040863836,290344,122.67907497300199,0,0,0
402.042739482,292567,123.08299412518413,0,0,0
403.050785091,292567,123.4819599767507,0,0,0
404.049543073,294584,123.87451098194452,0,0,0
405.043389644,296290,124.2732924302437,0,0,0
406.042348872,297796,124.68057969942953,0,0,0
407.04457174,297796,125.07629537326382,0,0,0
408.044057852,299212,125.48392288358903,0,0,0
409.039722306,300257,125.88235966739552,0,0,0
410.053977792,301032,126.28176227549328,0,0,0
411.049671859,301032,126.66334312248742,0,0,0
412.045805166,302064,127.07572123464745,0,0,0
413.042390173,302064,127.46851683333024,0,0,0
414.045104396,302484,127.87027352264093,0,0,0
415.055070545,302866,128.27357072690174,0,0,0
416.04303433,303206,128.69512754969983,0,0,0
417.043152971,303206,129.08326843936788,0,0,0
418.039314854,303516,129.47921643516983,0,0,0
419.042508835,303807,129.8859035870138,0,0,0
420.042342515,304171,130.27412255554364,0,0,0
421.044800959,304171,130.68147328552956,0,0,0
